key	lnum	page	text
awa	11	0010	(11) ‘awa gatO’ (I -BvAdiH -295 saka . sew . para .) AwakaH-wikA, AwakaH-wikA, awiwizakaH-zikA , 1 awAwakaH-wikA ; awitA-trI, AwayitA-trI; awiwizitA-trI, awAwitA-trI ; [Page0011+ 42] awan-paryawan-ntI, Awayan-ntI; awiwizan-ntI ; awizyan-tI-ntI, Awayizyan-tI-ntI, awiwizizyan-ntI-tI ; AwayamAnaH, AwayizyamARaH, awAwyamAnaH A ; aw, awO-awaH ; awitam, Awitam, awiwizitam-taH-tavAn; awAwitam-taH tavAn ; awaH , B 1 paryAwI , 2 BikzAwaH , C rAtrimawaH 3 rAtryawaH, awiwizuH, AwiwayizuH , 4 kulawA, aMwAwaH, awanaH V ; awitavyam, Awayitavyam, awiwizitavyam, awAwitavyam ; awanIyam, AwanIyam, awiwizaRIyam, awAwanIyam ; Awyam, Awyam, awiwizyam, awAwyam ; IzadawaH-durawaH-svawaH ; awyamAnaH, AwyamAnaH, awiwizyamARaH, awAwyamAnaH ; AwaH, AwaH, awiwizaH, awAwaH ; awitum, Awayitum, awiwizitum, awAwitum ; awwiH, awA, AwanA, paryAwanA, awAwA 5 , awiwizA, AwiwayizA, awA 5 wyA ; paryawanam, Awanam, awiwizaRam, awAwanam ; awitvA, AwayitvA, awiwizitvA, awAwitvA ; paryawya, samAwya, samawiwizya, samawAwya ; [Page0012+ 27] Awam 2, awitvA 2, Awam 2, AwayitvA 2, awiwizam 2, awiwizitvA 2, awAwam 2 ; awAwitvA 2; awaviH R , awavI ; 1. ‘sUcisUtri—’ (vA . 3-1-22) iti yaN . ‘awAwakaH’ ityatra ‘yasya halaH’ (6-4-49) iti yakArasya lopaH ‘ato lopaH’ (6-4-48) ityakAralopaH . A. ‘awAwyamAno'raRyAni sasItaH sahalakzmaRaH’ Ba-kA . 4-2 B. ‘amlewakEH cAkawucAwuBAzitErawEH pawatsaMrawitAYjanotkarEH’ DA . kA . 1-39. 5. 1. ‘supyajAtO RinistAcCIlye’ iti (3-2-78) RiniH . 2. ‘karmaRyaRU’ (3-2-1) iti aR . C. ‘nArAyaRe rASrimawANganAnAmasAtaye tatra janizyamARe’ vAsudevavija - yakAvye 3. 1. 3. ‘rAtreH kfti viBAzA’ (6-3-72) iti mum vA . 4. SakanDvAditvAt (vA . 1-1-64) pararUpam . V. nandyAderAkftigaRatvAllyuH . 5. ‘parisaryAparicaryAmfgayAwAwyA - nAmupasaMKyAnam’ vA (3-3-101) iti Se yakiwyaSabdasya dvitvam , pUrvaBAge yakAranivfttirdIrGaSca nipA - tyate . kevalaM gamanamAtramarTaH . 5. ‘parisaryAparicaryAmfgayAwAwyA - nAmupasaMKyAnam’ vA (3-3-101) iti Se yakiwyaSabdasya dvitvam , pUrvaBAge yakAranivfttirdIrGaSca nipA - tyate . kevalaM gamanamAtramarTaH . R. ORAdikO SabdO .
awwa	12	0012	(12) “awwa” A atikramahiMsanayoH (I -BvAdiH -254. saka-sew . A .) awwakaH-wwikA, awwakaH-wwikA , 1 awiwwizakaH, awwiwizakaH-zikA ; awwitA-trI, awwayitA-trI, awiwwizitA-trI, awwiwizitA-trI ; awwayan-ntI, awwayizyan-tI-tI ; awwamAnaH, awwayamAnaH, awiwwizamARaH, awwiwizamARaH ; awwizyamARaH, awwayizyamARaH, awiwwizizyamARaH, awwiwizizyamARaH ; aw, awwO-awwaH , B mArgAt ; awwitam-taH-tavAn, awwitaH, awiwwizitam, awwiwizitam-taH-tavAn ; awwaH, awwaH, awiwwizuH, awwiwizuH ; awwitavyam, awwayitavyam, awiwwizitavyam, awwiwizitavyam ; awwanIyam, awwanIyam, awiwwizaRIyam, awwiwizaRIyam ; awwyam, awwyam, awiwwizyam, awwiwizyam ; IzawawwaH, durawwaH, svawwaH ; awwyamAnaH, awwyamAnaH, awiwwizyamARaH, awwiwizyamARaH ; awwaH, awwaH, awiwwizaH, awwiwizaH ; awwitum, awwayitum, awiwwizitum, awwiwizitum ; awwA 2 , awwanA, awiwwizA, awwiwizA ; [Page0013+ 28] awwanam, awwanam, awiwwizaRam, awwiwizaRam ; awwitvA, awwayitvA, awiwwizitvA, awwiwizitvA ; samawwya, samawwya, samawiwwizya, samawwiwizya ; awwam 2 awwitvA 2 awwam 2 awwayitvA awiwwizam 2 awiwwizitvA 2 awwiwizam 2 ; awwiwizitvA 2; A. ‘hiMsAtikramayorawwerawwate'nAdare'wwayet .’ ( Slo 72) iti devaH . atikramaH = ullaNGanam . 1 DAturayaM topaDaH dopaDa iti matadvayam . topaDatve-awiwwizakaH ityAdi , dopaDatve awwiwizaka ityAdi ca rUpARIti jYeyam . wopaDo'pi kalpadrume—tatpakze kvipi aw iti . B. ‘mArgAt sa dfzwvA haripAdalAYCanaM vyavezwatorvyAM mahanIyacezwitaH . tatkelisaMGozwi - talozwamAnamadvane marudGawwitaposPuwadrume ..’ DA . kA 1-34. topaDe dopaDe vA kvipi rUpam . 2. ‘guroSca halaH’ (3-3-103) ityaH pratyayaH .
awwa	13	0013	(13) ‘awwa anAdare’ (X -curAdiH -1561 aka-sew-uBayapadI . ) ‘hiMsAtikramayorawwerawwate'nAdare'wwayet’ ( Slo 72) iti devaH . awwakaH-wwikA , A awwiwayizakaH-zikA ; awwayitA-trI, awwiwayizitA-trI ; awwayan-ntI, awwiwayizan-ntI ; awwayizyan-ntI-tI, awwiwayizizyan-ntI-tI ; awwayamAnaH, awwiwayizamARaH ; awwayizyamARaH, awwiwayizizyamARaH ; at 1 , ad, awwO-awwaH , awwitam-taH-tavAn, awwiwayizitam-taH-tavAn ; awwaH, awwiwayizuH ; awwayitavyam, awwiwayizitavyam ; awwanIyam, awwiwayizaRIyam ; awwyam, awwiwayizyam ; IzadawwaH, durawwaH, svawwaH ; awwyamAnaH, awwiwayizyamARaH ; awwayitum, awwiwayizitum ; awwanA, awwiwayizA ; awwanam, awwiwayizaRam ; awwayitvA, awwiwayizitvA ; samawwya, samawwiwayizya ; [Page0014+ 28] awwam 2, awwayitvA 2, awwiwayizam 2 ; awwiwayizitvA 2; A. asya curAditvAt SudDaDAto rUpARi, ajAditvAdyaNantarUpARi ca na Bavanti . 1. arya dopaDaH . tatpakze wakArasya saMyogAntalope ‘vA'vasAne’ (8-4-56) iti cartve rUpadvayam .
aWi	14	0014	(14) ‘aWi gatO’ (I -BvAdiH -261 -saka . se-A .) ‘aki lakzaRe’ (2.) iti DAtuvadrUpARi jYeyAni . kvipi an-iti rUpam . saMyogAntalopaH . na + an = A anan . A. ‘anan kumArgezu SuBADvanEva van praman BfSotkaRWitagopike harO .’ DA . kA . 1. 35
aqa	15	0014	(15) ‘aqa udyamane’ (I -BvAdiH -358 -saka . se . para .) Satari aqan B . aqatItyaqaH = vfScikalANgUlaH . viSizwo'qaH = vyaqaH . tasyApatyamata iY vyAqiH AcAryaH . saMgrahanAmakasya lakzagranTaparimitasya vyAkaraRa - SAstrasya kartA pARinerBAgineyaH . svAgatAditvAt AdivfdDipratizeDaH . iti mA . DA . vfttiH . anyAni sarvARi rUpARi ‘awa gatO’ (11) itivat boDyAni . B. ‘praroqakAnaNgavilolitErvftAn ratAvaqadBiH lalanAjanEH KalEH .’ DA . kA . 1. 46.
aqqa	16	0014	(16) “aqqa aBiyoge” (I -BvAdiH -348 -saka . se-para .) ayaM dopaDaH . aBiyogaH = samADAnam . aqqakaH-qqikA, aqqakaH-qqikA , 1 aqqiqizakaH-zikA ; aqqitA-trI, aqqayitA-trI, aqqiqizitA-trI ; aqqan-ntI, aqqayan-ntI, aqqiqizan-ntI ; aqqizyan-ntI-tI, aqqayizyan-ntI-ntI, aqqiqizizyan-tI-ntI ; aqqayamAnaH, aqqayizyamARaH ; aw , 2 at-ad A - aqqO-aqqaH ; aqqitam-taH-tavAn, aqqitaH, aqqiqizitam-taH-tavAn ; aqqaH, aqqaH, aqqiqizuH, aqqiqayizuH ; [Page0015+ 30] aqqitavyam, aqqayitavyam, aqqiqizitavyam ; aqqanIyam, aqqanIyam, aqqiqizaRIyam ; aqqyam, aqqyam, aqqiqizyam ; IzadaqqaH-duraqqaH, svaqqaH ; aqqyamAnaH, aqqyamAnaH, aqqiqizyamARaH ; aqqaH, aqqaH, aqqiqizaH ; aqqA, aqqanA, aqqiqizA, aqqiqayizA ; aqqitum, aqqayitum, aqqiqizitum ; aqqanam, aqqanam, aqqiqizaRam ; aqqitvA, aqqayitvA, aqqiqizitvA ; prAqqya, samaqqya, samaqqiqizya ; aqqam 2, aqqitvA 2, aqqam 2, aqqayitvA 2, aqqiqizam 2 ; aqqiqizitvA 2; 1. ‘na ndrAH saMyogAdayaH’ (6-1-3) iti dakArasya dvitvanizeDaH . 2. qopaDapakze evaM rUpam . A. ‘praruRWitAGEranuluRWakErhareH pracuqqabo - DAdBiH atIva SoBitAn’ DA . kA . 1-45.
aRa	17	0015	(17) “aRa SabdArTaH” (I -BvAdiH 444 -aka . se-para .) ‘aReraRati SabdArTe, prARate tvaRyate Syani .’ (92) iti devaH . ARakaH-RikA, ARakaH-RikA, aRiRizakaH-zikA ; aRitA-trI, ARayitA-trI, aRiRizitA, trI ; aRan A -ntI, ARayan-ntI, aRiRizan-ntI ; aRizyan-tI-ntI, ARayizyan-tI-ntI, aRiRizizyan-tI-ntI ; ARayamAnaH, ARayizyamARaH ; AR 1 ARO-ARaH ; aRitam-taH-tavAn, ARitam-taH-tavAn, aRiRizitam-taH-tavAn ; aRaH, prARaH, AnaH DvANkzARI , 2 aRiRizuH, ARiRayizuH ; [Page0016+ 24] aRitavyam, ARayitavyam, aRiRizitavyam ; aRanIyam, ARanIyam, aRiRizaRIyam ; ARyam, ARyam, aRiRizyam ; IzadaRaH-duraRaH-svaRaH ; aRyamAnaH, ARyamAnaH, aRiRizyamARaH ; ARaH, ARaH, aRiRizaH ; aRitum, ARayitum, aRiRizitum ; 1 ARwiH, ARanA, aRiRizA, ARiRayizA ; aRanam, ARanam, aRiRizaRam ; aRitvA, ARayitvA, aRiRizitvA ; prARya, prARya, samaRiRizya ; ARam 2 aRitvA 2 ARam 2, ARayitvA 2, aRiRizam 2 ; aRiRizitvA 2; A. ‘aRaddiSaH keliraRErmanojYayA vARyA BaRanto maRiBUzaRotkaRAH . vanAt kumArAH kvaRitAgryaveRavo vraRadvizA - RaBraRitABramAyayuH .. DA . kA 1-58. ’ 1. ‘anunAsikasya kviJaloH kNiti’ (6-4-15) iti dIrGaH . 2. ‘kartaryupamAne’ (3-2-79) iti RiniH . 1. ‘anunAsikasya—’ (6-4-15) iti dIrGaH . zwutvam .
aRa	18	0016	(18) “aRa prARane” (IV. divAdiH -1175 aka . se . A .) A ‘aReraRati SabdArTe prARate tvaRyate Syani’ ( Slo 92) iti devaH . A 2 RakaH-RikA, ARakaH-RikA, aRiRizakaH-zikA ; aRitA-trI, ARayitA-trI, aRiRizitA-trI ; ARayan-ntI, ARayizyan-ntI-tI ; aRya 3 mAnaH, ARayamAnaH, aRiRizamARaH ; aRizyamARaH ARayizyamARaH, aRiRizizyamARaH ; 4 prAR-prARO-prARaH ; aRitaH-tam tavAn, ARitaH, aRiRizitam-taH-tavAn ; aRaH, ARaH, aRiRizuH, ARiRayizuH ; [Page0017+ 27] aRitavyam, ARayitavyam, aRiRizitavyam ; aRanIyam, ARanIyam, aRiRizaRIyam ; ARyam, ARyam, aRiRizyam ; IzadaRaH, duraRaH, svaRaH; IzadARaH, durARaH, svARaH ; aRyamARaH, ARyamAnaH, aRiRizyamARaH ; ARaH, ARaH, aRiRizaH ; aRitum, ARayitum, aRiRizitum ; A 1 RwiH, ARanA, aRiRizA, ARiRayizA ; aRanam A , ARanam, aRiRizaRam ; aRitvA, ARayitvA, aRiRizitvA ; prARya, prARya, prARiRizya ; ARam 2, aRitvA 2, ARam 2, ARayitvA 2, aRiRizam 2 ; aRiRizitvA 2; A. ‘ana’ iti nakArAntaH, tavargIyAntezu pAWAt—iti SAkawAyanaH 2. ‘ata upaDAyAH’ (7-2-116) iti vfdDiH . 3. divAditvAt Syan . 4. ‘anunAsikasya—’ (6-4-15) iti upaDAyAH dIrGaH . 1. ‘anunAsikasya—’ (6-4-15) iti upaDAdIrGaH . zwutvam . A. ‘kaMsAnuroDyaRanahfnmatimadyugarcyaH SezaM vyasfjyata pawOGamaliSyamAnam’ (DA . kA . 2-62)
ata	19	0017	(19) “ata sAtatyagamane” (I -BvAdiH -38 -saka . se . para .) ‘banDane'ntati, sAtatyagamane'tati, cintayet .’ ( Slo . 94) iti devaH . sAtatyagamanam = santatagamanam . AtakaH-tikA, AtakaH-tikA, atitizakaH-zikA ; atitA-trI, AtayitA-trI, atitizitA-trI ; ( a ) atan-ntI, Atayan-ntI, atitizan-ntI ; atizyan-ntI-tI, Atayizyan-tI-ntI, atitizizyan-ntI-tI ; AtayamAnaH, AtayizyamARaH ; at-atO-ataH, mArgAt ; ( A ) atitam-taH-tavAn, AtitaH, atitizitam-taH-tavAn ; [Page0018+ 35] ataH A , padAtiH 1 , mArgAtaH, AtaH, atitizuH, AtitayizuH ; atitavyam, Atayitavyam, atitizitavyam ; atanIyam, AtanIyam, atitizaRIyam ; Atyam, Atyam, atitizyam ; IzadataH, durataH, svataH; IzadAtaH, durAtaH, svAtaH ; atyamAnaH, AtyamAnaH, atitizyamARaH ; AtaH, AtaH, atitizaH ; atitum, Atayitum, atitizitum ; attiH, AtanA, atitizA, AtitayizA ; atanam, Atanam, atitizaRam ; atitvA, AtayitvA, atitizitvA ; samatya, samAtya, samatitizya ; Atam 2, atitvA 2, Atam 2, AtayitvA 2, atitizam 2 ; atitizitvA 2; 2 atiTiH, AtmA 3 .. ( a ). ‘grAmaM grAmAya vA atan-’ ityatra ‘gatyarTakarmaRi—’ (2-3-12.) ityanena dvitIyAcaturTyO BavataH . ( A ). ‘atito grAmam, atito grAmaH, atitaM devadattena, idamezAmatitam .’ ityAdO ‘gatyarTAkarmaka—’ (3-4-72) iti, ‘kto'DikaraRe ca DrOvyagati—’ (3-4-76) iti ca krameRa kartf-karma-BAva-aDikaraRezu ktaH pratyayaH . A. ‘aBiyA'tAvaraM tuNgaM BUBftaM ruciraM puraH . karkaSaM prasTitaM DAma sasattvaM puzkarekzaRam .’ Ba . kA . 10-21. atasyAvaraH . pacAdyac 1. ‘pAdasya padAjyAti—’ (6-3-52) iti padBAvaH . ORAdika iRU pratyayaH . 2. daSapAdyuRAdivfttO 1-44. iTin pratyayaH . 3. maniR pratyayaH 6-81. da-u .
ati	20	0018	(20) “ati banDane” (I -BvAdiH -61 -saka . sew . para .) ‘banDane'ntati, sAtatyagamane'tati, cintayet .’ ( Slo 94) iti devaH . anta B kaH-ntikA, antakaH-ntikA, anti 4 tizakaH-zikA ; antitA-trI, antayitA-trI, antitizitA-trI ; antan-ntI, antayan-ntI, antitizan-ntI ; antizyan-tI-ntI, antayizyan-tI-ntI, antitizizyan-tI-ntI ; [Page0019+ 33] antayamAnaH, antayizyamARaH ; an 1 , antO, antaH ; antitam-taH-tavAn, antitaH, antitizitam-taH-tavAn ; antaH, sama 2 ntI, antitizuH, antitayizuH ; antitavyam, antayitavyam, antitizitavyam ; antanIyam, antanIyam, antitizaRIyam ; antyam, antyam, antitizyam ; IzadantaH, durantaH, svantaH ; a 3 ntyamAnaH, antyamAnaH, antitizyamARaH ; antaH, antaH, antitizaH ; antitum, antayitum, antitizitum ; a 4 ntA, antanA, antitizA, antitayizA ; antanam, antanam, antitizaRam ; antitvA, antayitvA, antitizitvA ; samantya, samantya, samantitizya ; antam 2, antitvA 2, antam 2, antayitvA 2, antitizam 2 ; antitizitvA 2 B. ‘atardakAstvadya vikardamASayAH praKardavfttErasamantitAntikAH . SrutAndukEScittagajendraroDinastuzyantu santo guRabindulolupAH ..’ ( DA . kA . 1-9.) 4. ‘na ndrAH saMyogAdayaH’ (6-1-3) iti nakArasya dvitvanizeDaH . 1. ‘saMyogAntasya lopaH’ (8-2-23) iti takArasya lopaH . 2. ‘supyajAtO Rini’ — (3-2-78) iti RiniH . 3. idittvAt ‘aniditAM—’ (6-4-24) iti nalopo na . 4. ‘guroSca halaH’ (3-3-103) itya - pratyayaH .
ada	21	0019	(21) “ada BakzaRe” (II -adAdiH -1011 -saka-ani . para .) AdakaH-dikA, AdakaH-dikA , 5 jiGatsakaH-tsikA ; 6 attA-trI, AdayitA-trI, jiGatsitA, trI ; A adan-tI, Adayan-ntI, jiGatsan-ntI ; atsyan-tI-ntI, Adayizyan-tI-ntI, jiGatsizyan-tI-ntI ; [Page0020+ 41] A 1 dayamAnaH, AdayizyamARaH ; sasyA 2 t, AmAt, kravyAt B 3 , kravyA 4 daH, prA C RAt, AmizA D daH ; 5 jagDam-gDaH-gDavAn , 6 annam-nnavAn; Aditam-taH, jiGatsitam-taH-tavAn , 7 GasaH, annA 8 dI, putrAdinI, AdivAn, jakzi 9 vAn, ad 10 maraH, jiGat E suH , attavyam, Adayitavyam, jiGatsitavyam ; adanIyam, AdanIyam, jiGatsanIyam ; Adyam, Adyam, jiGatsyam ; IzadadaH-duradaH-svadaH ; adyamAnaH, AdyamAnaH, jiGatsyamAnaH ; 11 GAsaH, GasaH , 12 nyAdaH F , niGasaH, AdaH , G saMGasaH 13 , praGasaH, jiGatsaH ; 14 attum-Adako (vA yAti), Adayitum, jiGatsitum ; [Page0021+ 34] adanam, Adanam, jiGatsanam ; jagDiH, AdanA, jiGatsA, jiGatsayizA ; jagDvA, AdayitvA, jiGatsitvA ; prajagDya, samAdya, prajiGatsya , Adam 2, jagDvA 2, Adam 2, AdayitvA 2, jiGatsam 2 ; jiGatsitvA 2 1 attriH , 2 adriH ; 5. ‘luNsanorGasx’ (2-4-37) iti Gasx . ‘sassyArDaDAtuke’ (7-4-49) iti sakArasya takAraH . 6. ‘ekAca upadeSe—’ (7-2-10) itIRRizeDaH . A. ‘adan maDuGno dvizate visfjya SvavalkajaM viSvamudaM duhAnaH’ DA . kA . 2. 44. 1. ‘adeH pratizeDaH’ (vA -1-3-87) iti asya BakzaRArTatve'pi Atmanepa - ditvameva . 2. ‘ado'nanne’ (3-2-68) iti viw . B. ‘vyAptaM guhASayEH krUrEH kravyAdBissa niSAcarEH’ Ba . kA . 6-94. 3. ‘kravye ca’ (3-2-69) iti viw . 4. ‘vA'sarUpo—’ (3-1-94) iti nyAye - nARapi . C. ‘vAlito dUraBAg rAmaH bARaM prARAdamatyajat’ Ba . kA . 6. 123. D. ‘tava viditavizAdo dfzwakftsnAmizAdaH’ Ba . kA . 10-17. 5. ‘ado jagDirlyap ti kiti’ (2-4-36) iti jagDyAdeSaH . 6. ‘bahulaM taRi, annavaDaka—’ (2-4-54) iti vArtikAt prayogo'yamapi sADuH . ‘annARRaH’ (4-4-85) iti nirdeSAcca . 7. ‘acyupasaMKyAnam-’ (vA . 2-4-37) iti Gasx . 8. ‘supyajAtO—’ (3-2-78) iti RiniH . 9. ‘liwyanyatarasyAm’ (2-4-40) iti Gasx vikalpena . ‘vasvekAj—’ (7-2-67) iti iw . 10. ‘sfGasyadaH kmarac’ (3-2-160) iti tacCIlAdizu kartfzu kmarac pratyayaH . E. ‘jiGatsoH nUnamApAdi DvaMso'yaM tAM niSAcarAt’ Ba-kA 6-31. 11. ‘GaYapoSca’ (2-4-38) iti Gasx . 12. ‘nO Ra ca’ (3-3-60) iti vA ap . F. ‘vyApnuvanto diSo'nyAdAn kurvantassavyaDAn harIn’ Ba . kA . 7-56. avidyamAnaH nyAdaH = AhAraH yezAM tAn ityarTaH . G. ‘AdareRa gamaM cakrurvizamezvapyasaMGasAH’ Ba . kA . 7-56. 13. ‘upasarge'daH’ (3-3-59) ityap . 14. ‘tumunRvulO kriyAyAM kriyArTAyAm’ (3-3-10) iti tumuRRvulO . 1. ORAdikaH trin pratyayaH (da . u . 1. 37.) . FziH . 2. ORAdikaH (da . u . 1-34.) krin pratyayaH .
adi	22	0021	(22) ‘adi banDane’ (I -BvAdiH -62 -saka . se . para- ) DAtorasya pUrvaliKitAntativat (20) sarvARi rUpARi boDyAni .
ana	23	0021	(23) “ana prARane” (II -adAdiH -1070 -aka . se . para .) prapUrvako'yaM prAyeRa . AnakaH-nikA, AnakaH-nikA, aninizakaH-zikA ; anitA-trI, AnayitA-trI, aninizitA-trI ; anan-tI , 3 prARan A , Anayan-ntI, prARayan B aninizan-ntI ; prARizyan-tI-ntI, prARayizyan-tI-ntI , 4 prARiRizizyan-ntI-tI ; prARayamAnaH, prARayizyamARaH ; he 5 prAR; prA - 6 prARO-prARaH ; prARitam-taH-tavAn; Anitam-taH, aninizitam-taH-tavAn ; [Page0022+ 28] prARaH, prARaH, aninizuH , C prARiRizuH, AninayizuH ; prARitavyam, prARayitavyam, prARiRizitavyam ; prARanIyam, AnanIyam, aninizaRIyam ; prARyam, prARyam, prARiRizyam ; IzadanaH-duranaH-svanaH ; anyamAnaH, AnyamAnaH, aninizyamARaH ; prARaH D , apAnaH, vyAnaH, udAnaH, samAnaH, prARaH, aninizaH ; anitum, Anayitum, aninizitum ; AntiH 1 , prARanA, aninizA, AninayizA ; ananam, prARanam, Ananam, aninizaRam ; anitvA, AnayitvA, aninizitvA ; prARya, prARya, prARiRizya ; prARam 2, anitvA 2, prARam 2, AnayitvA 2, aninizam 2, aninizitvA 2 3. ‘aniteH’ (8-4-19) iti Ratvam . A. ‘na jijIvAsuKI tAtaH prARatA rahitastvayA’ Ba . kA . 14-58. B. ‘prARayantamariM proce rAkzasendro viBIzaRam’ Ba . kA . 9-101. 4. ‘uBO sAByAsasya’ (8-4-21) iti Ratvam . 5. ‘padAntasya’ (8-4-37) iti nizeDaM bADitvA ‘antaH’ (8-4-20) iti Ratvam . 6. kvipi, ‘anunAsikasya kvi—’ (6-4-15) iti dIrGaH . ‘nalo - paH prAtipadikAntasya’ (8-2-7) iti nakAralopaH . C. ‘prARiRizurna pApo'yaM yo'BANkzIt pramadAvanam .’ Ba . kA . 9-101. D. ‘udaSvasan prARamivApya kAScit dfzwvA salIlaM mfdu jakzataM tam’ DA . kA . 2-51. 1. ‘anunAsikasya kvi—’ (6-4-15) iti dIrGaH .
ancu	24	0022	(24) “ancu gatipUjanayoH” (I -BvAdiH -188 -sa-para . se .) ‘gatiyAcanayoraYcatyaYcate, RO viSezaRe . aYcayatyaYcatItyekaM gatipUjanayorapi ..’ iti ( Slo 50) devaH . aYcakaH-YcikA, aYcakaH-YcikA, aYcicizakaH-zikA ; aYcitA-trI, aYcayitA-trI, aYcicizitA-trI ; aYcan-ntI, aYcayan-ntI, aYcicizan-ntI ; aYcizyan-tI-ntI, aYcayizyan-tI-ntI, aYcicizizyan-tI-ntI ; aYcayamAnaH, aYcayizyamARaH ; [Page0023+ 39] 1 prAN, udaN, devadryaN, tiryaN, aD A yaN, nyaN A , saDyraN, saDrI B cI ; aYcitam 2 -taH C -tavAn, aktam-ktaH-ktavAn , 3 samaknaH-samaknavAn, aYcitam-taH-tavAn, aYcicizitam-taH-tavAn ; aYcaH, aYcaH, aYcicizuH, aYcicayizuH ; aYcitavyam, aYcayitavyam, aYcicizitavyam ; aYcanIyam, aYcanIyam, aYcicizaRIyam ; aNkyam , 4 aYcyam, aYcyam, aYcicizyam ; IzadaYcaH, duraYcaH, svaYcaH ; aYc 5 yamAnaH, acyamAnaH, aYcyamAnaH, aYcicizyamARaH ; aYcaH , 6 udaNkaH , D aNkaH, aYcaH, aYcicizaH ; [Page0024+ 21] aYcitum, aktum, aYcayitum, aYcicizitum ; aYcA, aYcanA, aYcicizA, aYcicayizA ; aYcanam, udakodaYcanaH, aYcanam, aYcicizaRam ; aYcitvA, aktvA, aYcayitvA, aYcicizitvA ; samaYcya, samacya, prAYcya, samaYcicizya ; aYcam 2, aYcitvA 2, aktvA 2, aYcam 2, aYcayitvA 2, aYcicizam 2 ; aYcicizitvA 2 1. ‘ftvigU—’ (3-2-59) ityAdinA kvin . ‘aniditAM—’ (6-4-24) iti nalope, ‘ugidacAM—’ (7-1-70) iti num . numo nakArasya, ‘kvinpratya - yasya kuH’ (8-2-62) iti kutvam . A. ‘aDyaN SastraBftAM rAmaH nyaYcastaM prApya madviDAH’ Ba . 5-36. A. ‘aDyaN SastraBftAM rAmaH nyaYcastaM prApya madviDAH’ Ba . 5-36. B. ‘sItAM sOmitriRA tyaktAM saDrIcIM trasnumekikAm’ Ba . 6-7. 2. ‘aYceH pUjAyAm’ (7-2-53) itIw . gatO tu nalopaH . C. ‘uccEraYcitalANgUlaH Siro'Ycitveva saMvahan’ Ba . 9-40. 3. ‘aYco'napAdAne’ (8-2-48) iti nizWAnatvam . apAdAne tu ‘udakta - mudakaM kUpAt’ iti Bavati . ‘udito vA’ (7-2-56) iti ktvAyAM iqvikalpAt ‘yasya viBAzA’ (7-2-15) itIRRizeDaH . 4. gatyarTe nizWAyAmaniwtvAt kutvam . pUjAyAM ‘aYceH pUjAyAm’ (7-2-53) iti sewtvAt kutvABAvaH . ‘cajoH ku GiRRyatoH’ (7-3-52) iti kutvam . 5. ‘nAYceH pUjAyAm’ (6-4-30) iti pUjAyAM nalopanizeDaH . gatO tu ‘aniditAm—’ (6-4-24) iti nalopaH . 6. ‘udaNko'nudake’ (3-3-123) iti GaYanto nipAtitaH . D. ‘hfdayodaNkasaMsTAnaM kftAntA''nAyasanniBam’ Ba . 7-83.
ancu	25	0024	(25) “ancu gatO yAcane ca” (I -BvAdiH -862. uBa . saka . se .) ‘gatiyAcanayoraYcatyaYcate, RO viSezaRe . aYcayatyaYcatItyekaM gatipUjana - yorapi ..’ iti ( Slo 50) devaH . SAnaci-aYcamAnaH, aYcizyamARaH, aYci - cizamARaH, aYcicizizyamARaH, ityAdirUpARi aDikAni . avaSizwAni gatipUjanArTaka (24) DAtO gatyarTakaDAtuvat jYeyAni . ‘aci’ iti pAWe tu nizWAyAM aYcitaH ityekameva rUpam . ‘aniditAm—’ (6-4-24) iti nalopo na Bavati . “acu” iti pAWe tu acan-acantI ityAdirUpARi . ktvAyAm, ‘udito vA’ (7-2-56) itIqvikalpaH—acitvA-aktvA iti rUpe . nizWAyAM tu ‘yasya viBAzA’ (7-2-15) iti vacanAt aktam-ityekameva rUpam .
ancu	26	0024	(26) ‘ancu viSezaRe’ (X -curAdiH -1739. uBa . se .) viSezaRam = vyAvartanam . uditkaraRAt viBAzito Ric . ‘gati - yAcanayoraYcatyaYcate RO viSezaRe . aYcayatyaYcatItyekaM gatipUjanayorapi ..’ iti ( Slo -50) devaH . Ricpakze gatipUjanArTakaDAtO (24) RijantarUpARIva , RijaBAvapakze ca BOvAdikagatyarTakA (24) YcuDAtuvadrUpARIti ca jYeyAni ..
